;Timestamp [s],Timediff[탎],Trigger Type,Event Type,Data,Data,Data,Data
0.000000,+1332170382000000탎,,Realtime (83),Mon Mar 19 15:19:42 2012
0.000000,+0탎,Single,Session Start (4484),ID:c0015b89
0.000000,+0탎,On/Off,BUS INFO (4c2),ch:1,Baudrate:1443, Silent:1, Protocol:0, Pre-Trigger:0, Post-Trigger:0, Fw:6081f201
0.000000,+0탎,On/Off,BUS INFO (84c2),ch:2,Baudrate:1443, Silent:0, Protocol:0, Pre-Trigger:0, Post-Trigger:0, Fw:6081f201
145.553798,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,0d,38,62,
145.554370,+572탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,ff,fb,63,8c,01,
145.554966,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.555550,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.556134,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,12,00,00,00,00,00,00,
145.556610,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,ea,7b,00,00,
145.557082,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,56,00,00,
145.557550,+468탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,b5,fe,3a,38,22,c9,02,
145.557998,+448탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,6c,62,8f,bc,85,2c,b9,
145.558454,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,26,66,66,bf,02,8f,5c,
145.558915,+461탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,3f,38,51,ec,3f,7f,a4,8a,
145.559467,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,bd,12,00,ff,88,
145.559751,+284탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,cf00a01
145.560335,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14fef031,data:,ff,ff,ff,ff,ff,fc,00,ff,
145.560903,+568탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fee000,data:,ef,9e,0e,00,ef,9e,0e,00,
145.561183,+280탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,10f01a01
145.561771,+588탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14ff0221,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.563003,+1232탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,ed,0a,b8,0c,95,
145.563560,+557탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,0d,33,20,
145.564132,+572탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,ff,fb,63,8c,01,
145.564728,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.565312,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.565908,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,0f,00,00,00,00,00,00,
145.566384,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,ea,7a,00,00,
145.566856,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,5c,00,00,
145.567320,+464탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,a8,01,fb,37,9d,32,64,
145.567768,+448탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,46,b9,70,bc,3c,9f,43,
145.568224,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,91,eb,85,3f,26,66,66,
145.568680,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,be,bd,70,a4,3f,7f,45,84,
145.569232,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,bd,12,00,ff,88,
145.569804,+572탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef521,data:,ff,ff,ff,00,23,ff,ff,ff,
145.570372,+568탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00300,data:,dd,00,11,ff,ff,ff,52,ff,
145.570945,+573탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18ff2421,data:,d2,f5,ff,ff,ff,ff,ff,ff,
145.571529,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef100,data:,c7,00,00,00,00,00,00,30,
145.572841,+1312탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,ee,0a,b8,0c,95,
145.573397,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,08,31,e1,
145.573977,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,00,63,8c,01,
145.574573,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.575157,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.575745,+588탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,0d,00,00,00,00,00,00,
145.576221,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,ea,78,00,00,
145.576693,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,59,00,00,
145.577157,+464탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,af,00,1b,b7,06,9a,58,
145.577610,+453탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,84,18,39,bc,a1,21,68,
145.578066,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,7a,e1,48,3d,8f,5c,29,
145.578522,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,bf,ca,3d,71,3f,7b,54,9e,
145.579074,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,bd,12,00,ff,88,
145.579650,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef621,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.580234,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fedf00,data:,84,00,13,ff,7d,ff,ff,ff,
145.580810,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,10ff2121,data:,32,00,0f,80,f8,ff,ff,fa,
145.581379,+569탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef717,data:,ff,ff,ff,ff,14,01,ff,ff,
145.581943,+564탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18ff2221,data:,03,00,cf,07,33,f3,ff,ff,
145.582723,+780탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,ef,0a,b8,0c,97,
145.583279,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,09,3c,1c,
145.583855,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,ff,ff,63,8c,01,
145.584451,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.585035,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.585631,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,08,00,00,00,00,00,00,
145.586111,+480탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,1f,00,00,
145.586588,+477탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,37,00,00,
145.587048,+460탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,8f,88,8c,b7,eb,ac,cc,
145.587496,+448탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,5c,92,d8,bc,a0,5b,cb,
145.587956,+460탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,a5,1e,b8,bf,2e,14,7b,
145.588424,+468탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,3f,45,1e,b8,3f,78,75,20,
145.588984,+560탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,c1,12,00,ff,88,
145.589556,+572탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef721,data:,ff,ff,ff,ff,19,01,ff,ff,
145.590140,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18f00100,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.590720,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14ff3131,data:,00,30,03,00,00,ff,ff,ff,
145.591305,+585탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef817,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.593149,+1844탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f0,0a,b8,0c,97,
145.593713,+564탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,07,2f,fc,
145.594289,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,ff,ff,63,8c,01,
145.594885,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.595469,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.596057,+588탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,09,00,00,00,00,00,00,
145.596538,+481탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,23,00,00,
145.597014,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,39,00,00,
145.597470,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,bc,fc,5a,38,b3,9c,51,
145.597914,+444탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,4a,d3,9b,bb,b6,a3,71,
145.598366,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,b1,eb,85,3e,a8,f5,c3,
145.598822,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,3f,a8,f5,c3,3f,7a,97,0d,
145.599374,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,c3,12,00,ff,88,
145.599954,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14f00031,data:,cf,ff,ff,ff,ff,ff,ff,ff,
145.600534,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18f0000f,data:,00,7d,ff,ff,0f,7d,ff,ff,
145.600810,+276탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18f00f3d
145.601399,+589탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fefc17,data:,ff,f7,ff,ff,ff,ff,ff,ff,
145.603011,+1612탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f1,0a,b8,0c,97,
145.603571,+560탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,03,25,df,
145.604152,+581탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,00,63,8c,01,
145.604747,+595탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.605331,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.605927,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,0a,00,00,00,00,00,00,
145.606407,+480탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,26,00,00,
145.606879,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,36,00,00,
145.607340,+461탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,52,25,b8,b8,4a,06,46,
145.607792,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,7a,57,f6,bb,ec,57,17,
145.608260,+468탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,80,00,00,be,a3,d7,0a,
145.608724,+464탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,bf,8c,cc,cd,3f,82,e2,49,
145.609276,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,c3,12,00,ff,88,
145.609560,+284탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,cf00a01
145.610148,+588탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,10fe6f00,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.610428,+280탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,10f01a01
145.610712,+284탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,10fda301
145.611284,+572탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14f00131,data:,ff,ff,ff,ff,00,ff,ff,ff,
145.611568,+284탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18fdd001
145.611857,+289탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18fedb01
145.612141,+284탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18fd9401
145.612421,+280탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,1cfe9201
145.612985,+564탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f2,0a,b8,0c,97,
145.613553,+568탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14fef121,data:,f7,ff,ff,0f,ff,ff,ff,ff,
145.614109,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,03,4a,99,
145.614685,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,01,63,8c,01,
145.615281,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.615865,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.616453,+588탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,09,00,00,00,00,00,00,
145.616933,+480탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,22,00,00,
145.617405,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,33,00,00,
145.617857,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,96,86,ac,38,a5,94,55,
145.618318,+461탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,80,44,6d,bc,ac,d2,03,
145.618774,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,35,c2,8f,bf,ac,cc,cd,
145.619230,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,be,bd,70,a4,3f,7d,d4,98,
145.619781,+551탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,c3,12,00,ff,88,
145.620357,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00300,data:,dd,00,11,ff,ff,ff,52,ff,
145.620953,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef200,data:,28,00,00,00,00,00,ff,ff,
145.623102,+2149탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14fef131,data:,cf,ff,ff,f3,00,ff,ff,30,
145.623658,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f3,0a,b8,0c,97,
145.624214,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,04,8c,42,
145.624794,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,00,63,8c,01,
145.625390,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.625974,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.626570,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,0a,00,00,00,00,00,00,
145.627046,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,29,00,00,
145.627518,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,36,00,00,
145.627986,+468탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,60,21,f8,39,11,ee,0b,
145.628438,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,52,97,79,bc,20,28,21,
145.628894,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,3d,70,a4,be,38,51,ec,
145.629371,+477탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,3e,6b,85,1f,3f,7e,bf,7c,
145.629931,+560탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,c1,12,00,ff,88,
145.630507,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,10ff2121,data:,32,00,0f,80,f8,ff,ff,fa,
145.631091,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fedf00,data:,84,00,13,ff,7d,ff,ff,ff,
145.633115,+2024탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f4,0a,b8,0c,97,
145.633675,+560탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,02,82,84,
145.634255,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,00,63,8c,01,
145.634852,+597탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.635436,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.636024,+588탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,09,00,00,00,00,00,00,
145.636500,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,2b,00,00,
145.636972,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,34,00,00,
145.637448,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,8c,09,7c,38,22,c9,02,
145.637900,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,5e,ea,7b,bc,1c,19,b2,
145.638352,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,9e,b8,52,3e,8a,3d,71,
145.638808,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,bf,ce,14,7b,3f,7f,1c,67,
145.639364,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,bf,12,00,ff,88,
145.639944,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00421,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.640512,+568탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18f0010b,data:,cf,ff,fc,ff,ff,0f,ff,ff,
145.641084,+572탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14ff2321,data:,04,5c,ff,ff,ff,ff,ff,ff,
145.641665,+581탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18febf0b,data:,00,00,7d,7d,7d,7d,ff,ff,
145.642965,+1300탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f5,0a,b8,0c,97,
145.643533,+568탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,02,6f,c1,
145.644113,+580탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,00,63,8c,01,
145.644709,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.645293,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.645885,+592탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,06,00,00,00,00,00,00,
145.646361,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,27,00,00,
145.646833,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,33,00,00,
145.647297,+464탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,b2,7f,2b,38,22,c9,02,
145.647750,+453탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,83,f0,b2,bc,cc,b2,42,
145.648206,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,99,99,9a,bf,d7,0a,3d,
145.648662,+456탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,bf,8f,5c,29,3f,7f,42,b8,
145.649214,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,bd,12,00,ff,88,
145.649798,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14fda421,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.650382,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef000,data:,ff,ff,ff,00,00,f0,00,ff,
145.650966,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14ff0121,data:,ff,ff,ff,ff,ff,ff,fc,ff,
145.651242,+276탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18f00f3d
145.651518,+276탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18fdb23d
145.651807,+289탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18fdb400
145.652083,+276탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,18fd8c3d
145.652659,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fef117,data:,f7,ff,ff,ff,ff,ff,ff,ff,
145.653220,+561탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f6,0a,b8,0c,97,
145.653776,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,04,75,bd,
145.654352,+576탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,01,63,8c,01,
145.654948,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.655532,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.656124,+592탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,06,00,00,00,00,00,00,
145.656608,+484탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,28,00,00,
145.657080,+472탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,31,00,00,
145.657544,+464탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,bc,fc,5a,38,3e,d8,f2,
145.657992,+448탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,53,99,32,bc,a2,d2,16,
145.658444,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,90,a3,d7,bf,b9,99,9a,
145.658908,+464탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,3e,a3,d7,0a,3f,78,5e,cf,
145.659464,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,bb,12,00,ff,88,
145.659748,+284탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,cf00a01
145.660332,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14fef031,data:,ff,ff,ff,ff,ff,fc,00,ff,
145.660901,+569탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18fee000,data:,ef,9e,0e,00,ef,9e,0e,00,
145.661181,+280탎,On/Off,CAN (4a0),RX ch:1,Dlc:0,idx:,10f01a01
145.661769,+588탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,14ff0221,data:,ff,ff,ff,ff,ff,ff,ff,ff,
145.663133,+1364탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,18e00031,data:,ff,ff,ff,ff,ff,f3,ff,ff,
145.663689,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,301,data:,09,6f,a7,f7,0a,b8,0c,97,
145.664241,+552탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,302,data:,1d,35,19,84,00,0a,6c,2c,
145.664822,+581탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,303,data:,00,00,00,00,03,63,8c,01,
145.665418,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,304,data:,00,00,00,00,00,00,00,00,
145.666002,+584탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,305,data:,00,00,49,c7,00,00,00,00,
145.666598,+596탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,306,data:,00,08,00,00,00,00,00,00,
145.667078,+480탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,308,data:,00,04,2f,e4,eb,24,00,00,
145.667554,+476탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,309,data:,ff,f4,97,42,08,28,00,00,
145.668018,+464탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,310,data:,39,d1,f6,ba,b7,76,da,18,
145.668466,+448탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,311,data:,bd,56,f5,c5,bc,3c,7d,ae,
145.668918,+452탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,312,data:,bf,78,51,ec,3f,8c,cc,cd,
145.669378,+460탎,On/Off,CAN (498),RX ch:1,Dlc:8,id:,313,data:,be,b3,33,33,3f,7c,9a,d8,
145.669934,+556탎,On/Off,CAN (4a8),RX ch:1,Dlc:8,idx:,cf00400,data:,f0,7d,88,bb,12,00,ff,88,
